release_date,rank,pic_id,pic_unique_show,perc,is_show,picture_url,,,,,,,,,,,,,,,,,,,
2022-04-24,7,62b595e66e06975c0c93761f,71680,16.93%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_2055174269.jpg,,,,,,,,,,,,,,,,,,,
2022-04-24,6,620a0338a7b96c07e8910610,60876,15.34%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_212479720.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-24,5,620f3d9ca58eb44be7af6a4a,69795,19.46%,0,https://jigsaw-cdn.dailyinnovation.biz/76c68567c80d6abccc09e59f547e0255.png,,,,,,,,,,,,,,,,,,,
2022-04-24,4,625fcad9b571ac9f45e8da5d,35554,16.41%,1,https://jigsaw-cdn.dailyinnovation.biz/01d142b47b33c4cfc00782df946322e6.jpg,,,,,,,,,,,,,,,,,,,
2022-04-24,4,6256a221b571ac9f45e86183,9447,17.04%,0,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_1720500625.jpg,,,,,,,,,,,,,,,,,,,
2022-04-24,3,6218bd70a58eb44be7afe385,53836,11.59%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_303737200.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-24,2,624d4d1924cb8e8b164e10b6,53278,18.03%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_106990092_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-24,1,625d2ceab571ac9f45e87ff6,56043,10.03%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_222024034.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-25,12,6225baffa92e1086b4e25e04,46795,25.38%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_152741259.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-25,11,625d2cf9b571ac9f45e88007,68664,20.01%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_487347738.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-25,10,6253dc3b7c339f696ffb2592,52045,15.18%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_1154247457.jpg,,,,,,,,,,,,,,,,,,,
2022-04-25,9,6246bce724cb8e8b164df4a7,57497,12.27%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_18376849_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-25,8,624ff5cf7c339f696ffb184e,39146,8.70%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_565034005.jpg,,,,,,,,,,,,,,,,,,,
2022-04-25,7,615524b941bd31b55a4d3816,50556,21.87%,1,https://jigsaw-cdn.dailyinnovation.biz/resource/shutterstock_1290018820.jpg,,,,,,,,,,,,,,,,,,,
2022-04-25,6,624ebbf17c339f696ffb0c38,51684,12.20%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_1693545046.jpg,,,,,,,,,,,,,,,,,,,
2022-04-25,5,624ebbfa7c339f696ffb0c42,40627,10.12%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_1729680577.jpg,,,,,,,,,,,,,,,,,,,
2022-04-25,4,622b1329d04cbab22ad69aff,39927,9.52%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_205050331.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-25,3,6218592da58eb44be7afd9c6,29984,12.58%,1,https://jigsaw-cdn.dailyinnovation.biz/8854dc1bada9aca51d1007f53c92dac0.jpg,,,,,,,,,,,,,,,,,,,
2022-04-26,12,623040fbd04cbab22ad6b35b,59327,17.00%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_307005103.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-26,11,624ff5dd7c339f696ffb185d,68595,19.53%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_325316705.jpg,,,,,,,,,,,,,,,,,,,
2022-04-26,10,622724a5d04cbab22ad67362,62067,15.85%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_122257054.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-26,9,62482e0024cb8e8b164e085f,41638,15.17%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_219607032_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-26,8,62417e863e769fc803e145cb,45777,12.36%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_456266776_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-26,7,624d4d2824cb8e8b164e10e0,7072,10.41%,0,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_478611004_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-26,7,624ebbd27c339f696ffb0c1b,37850,12.72%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_59017925_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-26,6,6246bd0c24cb8e8b164df4cf,49268,9.20%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_247521274_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-26,5,6225bb12a92e1086b4e25ebe,51855,11.42%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_175201016.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-26,5,62972ec09c244a45014be2f5,133315,14.86%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_2087063455.jpg,,,,,,,,,,,,,,,,,,,
2022-04-26,4,6215d5f3a58eb44be7af97c5,42371,15.04%,1,https://jigsaw-cdn.dailyinnovation.biz/0439974af1a7c4d214a6c45fca2f3d17.jpg,,,,,,,,,,,,,,,,,,,
2022-04-26,3,62482df924cb8e8b164e084b,40307,19.43%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_140102660_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-26,2,6225bb12a92e1086b4e25ece,39135,10.31%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_246654396.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-26,1,624ff5e37c339f696ffb1860,61403,18.01%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_626506004.jpg,,,,,,,,,,,,,,,,,,,
2022-04-26,1,6253dc337c339f696ffb258a,6300,15.29%,0,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_1718417317.jpg,,,,,,,,,,,,,,,,,,,
2022-04-27,12,61ea556e0660c83c479715c1,73700,17.31%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_1052324315.jpg,,,,,,,,,,,,,,,,,,,
2022-04-27,11,6221e719a92e1086b4e25305,70538,16.79%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_306941787.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-27,10,6246bcfa24cb8e8b164df4bc,47809,16.74%,1,https://jigsaw-cdn.dailyinnovation.biz/tengyart-PmnCG7_2Sc4-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2022-04-27,9,62417e963e769fc803e145fd,53954,12.31%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_282608042_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-27,8,620df6bc08a98e2f5a003e68,9095,20.11%,0,https://jigsaw-cdn.dailyinnovation.biz/c1bfd837ba5b81758a163aa267baecc9.png,,,,,,,,,,,,,,,,,,,
2022-04-27,8,624ff5d57c339f696ffb1855,49863,19.21%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_502432927.jpg,,,,,,,,,,,,,,,,,,,
2022-04-27,7,62482df024cb8e8b164e0829,41004,11.21%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_546424680_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-27,6,61d698ee7412358bc7cb619c,146607,18.34%,1,https://jigsaw-cdn.dailyinnovation.biz/54ca1c39b5b136924bfdfc8fd727bb03.jpg,,,,,,,,,,,,,,,,,,,
2022-04-27,6,6218d59bdd2394bfd6a7fcda,50288,12.04%,1,https://jigsaw-cdn.dailyinnovation.biz/millequand-corentin-uT_DpIXFhrM-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2022-04-27,6,6246bd0e24cb8e8b164df4d2,5942,13.24%,0,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_55024543_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-27,5,61c2f7b0ed9188e5e70ed56e,49955,9.69%,1,https://jigsaw-cdn.dailyinnovation.biz/mustachescactus-18h4GMZ_rDc-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2022-04-27,4,6218bd70a58eb44be7afe37a,38845,11.07%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_280636152.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-27,3,6215dc49a58eb44be7af999a,42659,12.02%,1,https://jigsaw-cdn.dailyinnovation.biz/d83c2196dd6d03f82eb8b2dcadd5034e.jpg,,,,,,,,,,,,,,,,,,,
2022-04-27,2,624443b858b9c9c4d11de1ec,36063,10.44%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_365277666_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-27,2,624d4d2724cb8e8b164e10db,6852,12.67%,0,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_380502456_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-28,12,6220910aef73fcd39811c409,68374,19.87%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_1253533204.jpg,,,,,,,,,,,,,,,,,,,
2022-04-28,11,6141f34441bd31b55a07897a,38607,16.40%,1,https://jigsaw-cdn.dailyinnovation.biz/resource/BIR-unsplash_tjZPseTxe6k.jpg,,,,,,,,,,,,,,,,,,,
2022-04-28,10,6218d5addd2394bfd6a7fe86,79839,17.57%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_355753059.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-28,9,61de9b49ca997951248c0a1d,52180,16.13%,1,https://jigsaw-cdn.dailyinnovation.biz/jamie-street-7XPM40F_Aqg-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2022-04-28,9,62cead61f5ffecb013798395,132041,17.57%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_232977233.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-28,8,6256a218b571ac9f45e86179,55731,11.61%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_1085974385.jpg,,,,,,,,,,,,,,,,,,,
2022-04-28,7,62417e8a3e769fc803e145d6,50362,8.53%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_336311040_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-28,6,621610cba58eb44be7afa253,4035,6.74%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_380962142.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-28,5,62185336a58eb44be7afd986,46399,18.30%,1,https://jigsaw-cdn.dailyinnovation.biz/d1fc6d2c96eb554519d9a8006ada4504.jpg,,,,,,,,,,,,,,,,,,,
2022-04-28,4,6218d5a0dd2394bfd6a7fd67,49077,8.87%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_95737844.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-28,3,621c85b1c308a37bab72b63e,62671,13.45%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_333629034.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-28,2,6246bcf824cb8e8b164df4ba,36876,11.32%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_105075386_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-28,2,625fcb08b571ac9f45e8da65,37198,13.79%,1,https://jigsaw-cdn.dailyinnovation.biz/b109aad03907735003ba2c09fbd352c3.jpg,,,,,,,,,,,,,,,,,,,
2022-04-29,12,628a58225b1b45322be4c0c0,45920,14.17%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_18387249_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-29,11,624ebbe67c339f696ffb0c30,66439,17.03%,1,https://jigsaw-cdn.dailyinnovation.biz/mihail-minkov-uvB1OEKMc-s-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2022-04-29,10,624d4d1624cb8e8b164e10b3,48000,15.47%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_339393544_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-29,9,624ff3e07c339f696ffb17d6,7638,9.20%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_1657331092.jpg,,,,,,,,,,,,,,,,,,,
2022-04-29,9,61e1490b6de5ebac12350207,54274,12.66%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_11095630.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-29,8,62135512a58eb44be7af85c9,61132,11.04%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_2943787_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-29,7,621c85b7c308a37bab72b6bd,46343,21.57%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_256148306.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-29,6,6319d62a60de5ff993ece0b2,112522,18.47%,1,https://jigsaw-cdn.dailyinnovation.biz/25d67c201fa72eea3c207ff63897e1f3.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-29,5,622724aad04cbab22ad67373,37104,14.38%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_292859260.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-29,4,6246bcfc24cb8e8b164df4be,50786,14.91%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_38773351_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-29,3,624d4d1324cb8e8b164e10b0,53584,10.57%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_366669280_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-29,2,6231a6693d8d16fe91a13b38,40820,11.20%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_81156552_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-29,1,625e9115b571ac9f45e88c24,52109,10.25%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_362782650.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-30,12,62d68823f5ffecb01379c547,51576,12.23%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_29659839_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-30,11,6225bb13a92e1086b4e25ede,56984,14.49%,1,https://jigsaw-cdn.dailyinnovation.biz/helena-lopes-Y5iPU37b7Zs-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2022-04-30,10,6255328473446f580902d4fa,45963,18.72%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_763956139.jpg,,,,,,,,,,,,,,,,,,,
2022-04-30,9,6255327773446f580902d4ed,77245,17.38%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_1933339214.jpg,,,,,,,,,,,,,,,,,,,
2022-04-30,8,61ee80f33770b7b1515889f2,49839,16.66%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_213307326_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-30,7,6218d5acdd2394bfd6a7fe6b,64369,14.38%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_343605477.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-30,6,6244422c58b9c9c4d11de1b6,40965,10.40%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_494352128_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-30,5,624443b258b9c9c4d11de1e5,8100,11.30%,0,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_63112415_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-30,5,625fcc25b571ac9f45e8da81,33796,10.16%,1,https://jigsaw-cdn.dailyinnovation.biz/003722471c5232b65a311393ec7b554e.jpg,,,,,,,,,,,,,,,,,,,
2022-04-30,4,6218d5a8dd2394bfd6a7fdcd,40880,13.86%,1,https://jigsaw-cdn.dailyinnovation.biz/ks-kyung-gjuJr-T9alQ-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2022-04-30,3,622ef8f6d04cbab22ad6a5da,50821,13.59%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_295738633.jpeg,,,,,,,,,,,,,,,,,,,
2022-04-30,2,6231a6613d8d16fe91a13b0b,50041,10.33%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_84223364_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-04-30,1,6214aa17a58eb44be7af8f5b,46775,18.68%,1,https://jigsaw-cdn.dailyinnovation.biz/tayla-bundschuh-_DgsK-2umV8-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2022-05-01,12,627b89c2e60a99787306aace,52872,12.49%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_2015811137.jpg,,,,,,,,,,,,,,,,,,,
2022-05-01,11,635284f4a3145f1256fc80b8,44400,15.63%,1,https://jigsaw-cdn.dailyinnovation.biz/5dab6ae35f628dbbad4ef25f7e100f6a.jpg,,,,,,,,,,,,,,,,,,,
2022-05-01,10,627b81dae60a99787306a99b,72849,19.08%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_35435991_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-05-01,9,61c2f5b9ed9188e5e70ed517,38930,9.98%,1,https://jigsaw-cdn.dailyinnovation.biz/dylan-mcdonald-xhmQwIT6Di0-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2022-05-01,8,61c433b7ed9188e5e70ee03b,48351,19.08%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_14336335_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-05-01,7,623040f0d04cbab22ad6b336,42769,8.86%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_211502538.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-01,6,62611a0bb571ac9f45e8ec04,45436,14.72%,1,https://jigsaw-cdn.dailyinnovation.biz/alex-block-3YlNd_1FVlo-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2022-05-01,5,616d33f595170cc3828b12d5,40872,17.71%,1,https://jigsaw-cdn.dailyinnovation.biz/122ad5f3a99ebbb360c10aae75100a1e.jpg,,,,,,,,,,,,,,,,,,,
2022-05-01,4,6244401758b9c9c4d11de184,52326,14.95%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_27385463_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-05-01,3,620f3d9ca58eb44be7af6b04,53025,10.44%,1,https://jigsaw-cdn.dailyinnovation.biz/c89ac219a7c31e5b798dc446dffcfbab.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-01,2,624ebbf47c339f696ffb0c3b,41344,10.79%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_365764664.jpg,,,,,,,,,,,,,,,,,,,
2022-05-01,1,61efb85181de53db68ef2413,55486,25.03%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_87915458.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-02,12,62691cc9d2a541bce167dc2f,70597,14.57%,1,https://jigsaw-cdn.dailyinnovation.biz/6b11cefb2ffbd2b1c9bc6cc4615dd05b.png,,,,,,,,,,,,,,,,,,,
2022-05-02,11,61852776b5e166506a83bcec,40650,12.12%,1,https://jigsaw-cdn.dailyinnovation.biz/9d8d67478e5947d44d7df487f3d923e8.jpg,,,,,,,,,,,,,,,,,,,
2022-05-02,10,61c18f5348d1967c9e53815d,96534,18.17%,1,https://jigsaw-cdn.dailyinnovation.biz/lidya-nada-tXz6g8JYYoI-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2022-05-02,9,6244401158b9c9c4d11de17e,34967,9.79%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_48545829_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-05-02,9,625d2cecb571ac9f45e87ff8,10031,13.88%,0,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_443215607.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-02,8,624ff5d97c339f696ffb1859,55290,13.58%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_412682242.jpg,,,,,,,,,,,,,,,,,,,
2022-05-02,7,62611a11b571ac9f45e8ec0d,47322,17.20%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_95241524_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-05-02,6,626277f1b571ac9f45e900d5,8428,12.22%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_318727278.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-02,5,621c85b3c308a37bab72b671,7753,12.59%,0,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_52551597.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-02,5,62652bb7b571ac9f45e914f8,67495,15.81%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_312787050.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-02,4,6218d59cdd2394bfd6a7fd1e,49470,11.32%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_318105287.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-02,4,62482def24cb8e8b164e0827,41659,12.35%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_33177127_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-05-02,3,6259291db571ac9f45e870ee,43669,9.70%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_102343525.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-02,2,62482df624cb8e8b164e083f,51261,12.29%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_52455719_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-05-02,1,62417e863e769fc803e145cd,46066,12.51%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_446337384_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-05-03,12,62d544d9f5ffecb01379b8bb,104330,14.83%,1,https://jigsaw-cdn.dailyinnovation.biz/65BC5965-2A4B-47E9-8FA7-C9C566A9CCDC.png,,,,,,,,,,,,,,,,,,,
2022-05-03,11,632315f160de5ff993ed1514,89682,15.75%,1,https://jigsaw-cdn.dailyinnovation.biz/16b6cbd5e3cfc8efeb193fd8bbd33cf8.jpg,,,,,,,,,,,,,,,,,,,
2022-05-03,10,62417e893e769fc803e145d2,50923,18.95%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_237374170_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-05-03,9,628dd0597195fe52e6c8f47a,90920,26.02%,1,https://jigsaw-cdn.dailyinnovation.biz/mick-haupt-GaUFhztFaZg-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2022-05-03,8,624ebbfc7c339f696ffb0c43,8978,9.49%,0,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_1157714077.jpg,,,,,,,,,,,,,,,,,,,
2022-05-03,8,62627823b571ac9f45e90118,36198,10.48%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_7285744_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-05-03,7,625e90feb571ac9f45e88c0a,42421,17.77%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_277388142.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-03,6,62285055d04cbab22ad67ba0,48047,23.30%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_85227774.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-03,5,6218bd98a58eb44be7afe38f,49781,6.87%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_207050473.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-03,4,62443eea58b9c9c4d11de151,48404,11.52%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_2993590_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-05-03,3,6215d501a58eb44be7af979e,43222,11.42%,1,https://jigsaw-cdn.dailyinnovation.biz/815de64d54354f92976dc2ae7b60c912.jpg,,,,,,,,,,,,,,,,,,,
2022-05-03,2,623040f3d04cbab22ad6b340,51482,10.56%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_135134679.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-03,1,625d2cd7b571ac9f45e87fe1,75722,9.56%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_238082890.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-04,12,62d544d5f5ffecb01379b8b4,67703,13.08%,1,https://jigsaw-cdn.dailyinnovation.biz/CACD93ED-31EC-4645-AADE-BE1E3528F05A.png,,,,,,,,,,,,,,,,,,,
2022-05-04,11,622b1325d04cbab22ad69af8,54807,11.05%,1,https://jigsaw-cdn.dailyinnovation.biz/ba415ef1572e3a5ad58b448934bbdd57.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-04,10,6262780ab571ac9f45e900f7,69864,12.37%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_317425107.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-04,9,6221e73fa92e1086b4e253be,58616,16.65%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_300720048.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-04,8,624ff5c87c339f696ffb1846,49877,6.32%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_1912132873.jpg,,,,,,,,,,,,,,,,,,,
2022-05-04,7,621610c6a58eb44be7afa249,38284,9.18%,1,https://jigsaw-cdn.dailyinnovation.biz/tamara-malaniy-7X3FQz2xqA8-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2022-05-04,6,6213550aa58eb44be7af85af,53129,8.97%,1,https://jigsaw-cdn.dailyinnovation.biz/shutterstock_1885272706.jpg,,,,,,,,,,,,,,,,,,,
2022-05-04,5,62285055d04cbab22ad67ba2,47657,22.10%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_213435087.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-04,4,622b1313d04cbab22ad69ae4,42114,13.75%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_61789687.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-04,3,6246bd0724cb8e8b164df4ca,41319,10.90%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_412196508_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-05-04,2,6218d59ddd2394bfd6a7fd30,49950,8.54%,1,https://jigsaw-cdn.dailyinnovation.biz/brett-jordan-WUwVklrJL7A-unsplash.jpg,,,,,,,,,,,,,,,,,,,
2022-05-04,1,6220912bef73fcd39811c447,40021,8.98%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_317742318_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-05-05,12,629eb9ab37b6ba0e5af781de,48996,8.84%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_359455300_XL.jpg,,,,,,,,,,,,,,,,,,,
2022-05-05,11,62b4bcb1369397502ef1dd50,60267,15.77%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_140696014_XL_01.jpg,,,,,,,,,,,,,,,,,,,
2022-05-05,10,62627800b571ac9f45e900ec,70597,18.07%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_14894119.jpeg,,,,,,,,,,,,,,,,,,,
2022-05-05,9,62b4b50f369397502ef1dbae,81401,22.21%,1,https://jigsaw-cdn.dailyinnovation.biz/Depositphotos_2285427_XL_01.jpg,,,,,,,,,,,,,,,,,,,
2022-05-05,8,6231a6593d8d16fe91a13ad8,42952,12.36%,1,https://jigsaw-cdn.dailyinnovation.biz/AdobeStock_199148879.jpeg,,,,,,,,,,,,,,,,,,,
